fight_id,event_date,weight_class,is_title_bout,is_main_event,a_name,b_name,a_archetype,b_archetype,a_short_notice,b_short_notice,a_long_layoff,b_long_layoff,a_age,b_age,a_ufc_fights,b_ufc_fights,a_win_rate_l3,b_win_rate_l3,a_finish_rate,b_finish_rate,a_recent_1,b_recent_1,prob_a,confidence,confidence_bucket,model_pick,a_won,correct,fav_hit,fm_blend_a,fm_blend_b,fm_prob_a,fm_pick,fm_correct,v2_fm_agree,ensemble_prob_a,ensemble_pick,ensemble_correct
dd12bf51c5ed7f1e,2026-02-21,Welterweight,0,0,Geoff Neal,Uros Medic,Volume Striker,Volume Striker,0,0,0,0,35.5,32.8,14,10,0.3333,0.6667,0.7778,1.0,L,W,0.5083,0.5083,tossup (50-55%),A,0,0,0,1773.2000000000003,1862.1,0.3747834828757947,B,1.0,False,0.4415417414378974,B,1.0
e284a194fb4648a9,2026-04-04,Middleweight,0,0,Azamat Bekoev,Tresean Gore,Wrestler,Sub Specialist,0,0,0,0,30.3,31.8,3,6,0.6667,0.3333,1.0,1.0,L,L,0.6245,0.6245,med (60-70%),A,0,0,0,1538.3500000000001,1556.9,0.4733297415151154,B,1.0,False,0.5489148707575577,A,0.0
e32dc26b11d1f81d,2026-03-28,Middleweight,0,0,Mansur Abdul-Malik,Yousri Belgaroui,Volume Striker,Volume Striker,0,0,0,0,28.5,33.8,4,1,0.6667,1.0,1.0,1.0,W,W,0.5609,0.5609,lean (55-60%),A,0,0,0,1578.45,1736.6000000000001,0.28692114649759626,B,1.0,False,0.4239105732487981,B,1.0
e4849375d1949c74,2026-06-20,Featherweight,0,0,Melsik Baghdasaryan,Murtazali Magomedov,Volume Striker,Point Fighter,0,0,0,0,34.4,26.8,6,0,0.3333,0.0,0.25,0.0,L,,0.4806,0.5194,tossup (50-55%),B,0,1,1,1402.3000000000002,1731.4,0.13073770111307118,B,1.0,True,0.3056688505565356,B,1.0
e4aa608124896794,2026-05-16,Featherweight,0,1,Arnold Allen,Melquizael Costa,Point Fighter,Volume Striker,0,0,0,0,32.3,29.7,14,9,0.3333,1.0,0.3636,0.5714,L,W,0.4305,0.5695,lean (55-60%),B,1,0,0,1986.0500000000002,1858.15,0.6761756375351277,A,1.0,False,0.5533378187675638,A,1.0
e50857173607d631,2026-05-09,Lightweight,0,0,Jared Gordon,Jim Miller,Volume Striker,Sub Specialist,0,0,0,0,37.7,42.7,17,46,0.3333,0.3333,0.3333,0.7037,L,L,0.608,0.608,med (60-70%),A,0,0,0,1651.9,1775.0500000000002,0.3298400919420049,B,1.0,False,0.46892004597100245,B,1.0
e644218737c1a778,2026-04-18,Lightweight,0,0,Jai Herbert,Mandel Nallo,Point Fighter,Point Fighter,0,0,0,0,37.9,36.7,9,0,0.3333,0.0,0.3333,0.0,L,,0.4539,0.5461,tossup (50-55%),B,1,0,0,1757.75,1605.65,0.7059008808202004,A,1.0,False,0.5799004404101002,A,1.0
e84c3f1f9a33fa90,2026-07-11,Women's Flyweight,0,0,Tracy Cortez,Wang Cong,Volume Striker,Volume Striker,0,0,0,0,32.6,34.2,9,5,0.3333,1.0,0.0,0.25,L,W,0.4932,0.5068,tossup (50-55%),B,0,1,1,,,,TIE,,False,,B,
e92d89cb2d69235e,2026-05-09,Flyweight,0,0,Clayton Carpenter,Jose Ochoa,Sub Specialist,Point Fighter,0,0,0,0,29.9,25.4,4,3,0.3333,0.3333,1.0,1.0,L,L,0.4942,0.5058,tossup (50-55%),B,0,1,1,1431.75,1612.45,0.26111279169820295,B,1.0,True,0.3776563958491015,B,1.0
e9f389ba3a1e33c4,2026-07-11,Bantamweight,0,0,Adrian Yanez,Cody Garbrandt,Volume Striker,Point Fighter,0,0,0,0,32.6,35.0,11,17,0.3333,0.3333,0.8571,0.6,D,W,0.5761,0.5761,lean (55-60%),A,1,1,1,1760.3000000000002,1606.4500000000003,0.7079879057901006,A,1.0,True,0.6420439528950503,A,1.0
eb6d9fef6c374830,2026-05-02,Welterweight,0,1,Carlos Prates,Jack Della Maddalena,Volume Striker,Volume Striker,0,0,0,0,32.7,29.6,7,9,0.6667,0.6667,1.0,0.625,W,L,0.4435,0.5565,lean (55-60%),B,1,0,0,2204.6000000000004,2006.5500000000002,0.7576920216190508,A,1.0,False,0.6005960108095254,A,1.0
ec32745308e2b055,2026-05-16,Welterweight,0,0,Khaos Williams,Nikolay Veretennikov,Volume Striker,Point Fighter,0,0,0,0,32.1,36.4,10,5,0.3333,0.6667,0.6667,0.5,L,W,0.5452,0.5452,tossup (50-55%),A,1,1,1,,,,TIE,,False,,B,
ecb7ff543dd41bf8,2026-05-16,Bantamweight,0,0,Juan Diaz,Malcolm Wellmaker,Point Fighter,Volume Striker,0,0,0,0,28.0,31.9,0,3,0.0,0.6667,0.0,1.0,,L,0.4524,0.5476,tossup (50-55%),B,1,0,0,1814.6000000000001,1486.75,0.8684423797930779,A,1.0,False,0.660421189896539,A,1.0
edff38661bf2866b,2026-05-02,Middleweight,0,0,Gerald Meerschaert,Jacob Malkoun,Sub Specialist,Wrestler,0,0,0,0,38.4,30.7,25,8,0.0,0.6667,1.0,0.2,L,W,0.3032,0.6968,med (60-70%),B,0,1,1,1521.5,1776.5,0.1872623183634652,B,1.0,True,0.2452311591817326,B,1.0
ef1cd6371a3f18e0,2026-04-25,Middleweight,0,0,Jackson McVey,Sedriques Dumas,Volume Striker,Point Fighter,0,0,0,0,27.1,30.7,2,8,0.0,0.0,0.0,0.0,L,L,0.5646,0.5646,lean (55-60%),A,1,1,1,1349.45,1273.65,0.6073865515170707,A,1.0,True,0.5859932757585353,A,1.0
f02c0adc4ae629c6,2026-03-07,Lightweight,0,0,Drew Dober,Michael Johnson,Volume Striker,Volume Striker,0,0,0,0,37.4,39.8,27,31,0.3333,1.0,0.8,0.375,W,W,0.4613,0.5387,tossup (50-55%),B,1,0,0,1795.0500000000002,1663.3500000000001,0.6809467607243666,A,1.0,False,0.5711233803621832,A,1.0
f1cb2e7ef096ec7c,2026-06-27,Welterweight,0,0,Jefferson Nascimento,Tahir Abdullayev,Point Fighter,Point Fighter,0,0,0,0,27.6,29.4,0,0,0.0,0.0,0.0,0.0,,,0.5044,0.5044,tossup (50-55%),A,0,0,0,1617.1000000000001,1758.0500000000002,0.3075979050098665,B,1.0,False,0.40599895250493323,B,1.0
f26c0bdf7689aea2,2026-03-14,Welterweight,0,0,Chris Curtis,Myktybek Orolbai,Volume Striker,Sub Specialist,0,0,0,0,38.7,28.1,12,5,0.3333,0.6667,0.5714,0.75,W,W,0.2669,0.7331,high (>=70%),B,0,1,1,1703.2,2002.4,0.15157081899986435,B,1.0,True,0.2092354094999322,B,1.0
f44b4e998b6829f6,2026-03-14,Bantamweight,0,0,Elijah Smith,SuYoung You,Wrestler,Wrestler,0,0,0,0,23.5,30.3,2,3,1.0,1.0,0.5,0.0,W,W,0.6407,0.6407,med (60-70%),A,1,1,1,1699.7,1589.5500000000002,0.6534127383090397,A,1.0,True,0.6470563691545199,A,1.0
f506977877074aa6,2026-04-11,Women's Strawweight,0,0,Loopy Godinez,Tatiana Suarez,Volume Striker,Sub Specialist,0,0,0,0,32.6,35.3,14,9,0.6667,0.6667,0.2222,0.625,W,W,0.4452,0.5548,lean (55-60%),B,0,1,1,,,,TIE,,False,,B,
f524e42c36028de0,2026-04-25,Featherweight,0,1,Aljamain Sterling,Youssef Zalal,Volume Striker,Sub Specialist,0,0,0,0,36.7,29.6,22,12,0.6667,1.0,0.3529,0.5,W,W,0.4085,0.5915,lean (55-60%),B,1,0,0,2111.8,1897.8500000000001,0.7740976499030485,A,1.0,False,0.5912988249515243,A,1.0
f594fc5c2bc6237e,2026-03-14,Featherweight,0,1,Josh Emmett,Kevin Vallejos,Volume Striker,Volume Striker,0,0,0,0,41.0,24.3,16,3,0.3333,1.0,0.4,0.6667,L,W,0.2221,0.7779,high (>=70%),B,0,1,1,1704.25,1896.6000000000001,0.24838288227212937,B,1.0,True,0.23524144113606468,B,1.0
f5aff2f858311fbc,2026-04-25,Bantamweight,0,0,Adrian Luna Martinetti,Davey Grant,Point Fighter,Volume Striker,0,0,0,0,30.7,40.4,0,15,0.0,0.6667,0.0,0.5,,L,0.5114,0.5114,tossup (50-55%),A,0,0,0,1624.8000000000002,1775.0,0.2963748533943042,B,1.0,False,0.40388742669715205,B,1.0
f6d09973de0f83e7,2026-05-30,Middleweight,0,0,Luis Felipe Dias,YiSak Lee,Point Fighter,Point Fighter,0,0,0,0,31.4,26.4,0,0,0.0,0.0,0.0,0.0,,,0.4522,0.5478,tossup (50-55%),B,1,0,0,1586.7,1319.0500000000002,0.8235689681247826,A,1.0,False,0.6378844840623913,A,1.0
f74e4afdf6ae29d1,2026-05-30,Heavyweight,0,0,Sergei Pavlovich,Tallison Teixeira,Volume Striker,Wrestler,0,0,0,0,34.0,26.5,11,3,0.6667,0.6667,0.75,0.5,W,W,0.4923,0.5077,tossup (50-55%),B,1,0,0,2063.05,1540.9,0.9528326341277816,A,1.0,False,0.7225663170638909,A,1.0
f88dc6e0c29cff1d,2026-05-09,Welterweight,0,0,Joel Alvarez,Yaroslav Amosov,Volume Striker,Sub Specialist,0,0,0,0,33.2,32.7,10,1,1.0,1.0,0.875,1.0,W,W,0.4986,0.5014,tossup (50-55%),B,0,1,1,1984.25,2149.65,0.27845888656253315,B,1.0,True,0.3885294432812666,B,1.0
f9f5071b993a5f4b,2026-03-28,Featherweight,0,0,Julian Erosa,Lerryan Douglas,Volume Striker,Point Fighter,0,0,0,0,36.7,30.9,18,0,0.6667,0.0,0.7,0.0,L,,0.5499,0.5499,tossup (50-55%),A,0,0,0,1642.1000000000001,1801.4,0.28556863832204044,B,1.0,False,0.4177343191610202,B,1.0
fa96d6252579b51e,2026-03-28,Lightweight,0,0,Ignacio Bahamondes,Tofiq Musayev,Volume Striker,Point Fighter,0,0,0,0,28.6,36.3,10,1,0.6667,0.0,0.8571,0.0,L,L,0.7589,0.7589,high (>=70%),A,0,0,0,1779.4,1888.5,0.347957344325909,B,1.0,False,0.5534286721629545,A,0.0
fc1266e2892ed111,2026-05-16,Featherweight,0,0,Daniel Santos,Dooho Choi,Volume Striker,Volume Striker,0,0,0,0,31.2,35.1,5,9,1.0,0.6667,0.5,1.0,W,W,0.614,0.614,med (60-70%),A,0,0,0,1726.65,1897.75,0.2719145067670943,B,1.0,False,0.44295725338354713,B,1.0
fef80c98b2fba70c,2026-04-04,Bantamweight,0,0,Ethyn Ewing,Rafael Estevam,Volume Striker,Wrestler,0,0,0,0,30.1,29.6,1,3,1.0,1.0,0.0,0.0,W,W,0.4376,0.5624,lean (55-60%),B,1,0,0,1715.2000000000003,1671.8000000000002,0.5621347764338681,A,1.0,False,0.49986738821693405,B,0.0
ffcb47e17eebe6a6,2026-05-09,Lightweight,0,0,Grant Dawson,Mateusz Rebecki,Sub Specialist,Volume Striker,0,0,0,0,32.2,33.6,15,7,0.6667,0.3333,0.5833,0.5,L,L,0.6772,0.6772,med (60-70%),A,1,1,1,1948.0500000000002,1717.5,0.7903692319984791,A,1.0,True,0.7337846159992396,A,1.0
