fight_key,r_clv,b_clv,clv_diff_rb,r_movement_pct,b_movement_pct,movement_diff_rb,r_late,b_late,late_diff_rb,r_steam,b_steam,steam_diff_rb,r_vol,b_vol,vol_diff_rb
brianna van buren_tecia torres,17.1,-12.9,30.0,20.79752066115701,-11.339887466765596,32.137408127922605,0.22333333333329985,-0.06611999999999996,0.2894533333332998,0.11066666666668024,-0.04217733333334017,0.1528440000000204,0.12892892098619665,0.04910334113547306,0.0798255798507236
bristol marunde_clint hester,16.9,-4.4,21.299999999999997,20.364679368981786,-4.084563681277642,24.449243050259426,-0.04999999999999982,0.02381000000000011,-0.07380999999999993,0.07452400000000026,0.02654500000000004,0.047979000000000216,0.1421256127374654,0.05419558215620531,0.08793003058126009
bristol marunde_viscardi andrade,7.5,-2.2,9.7,8.226202513361258,-2.3214285714285743,10.547631084789833,-0.05747499999999994,0.1349999999999998,-0.19247499999999973,0.0008699999999997043,0.10199999999999987,-0.10113000000000016,0.06313371167609269,0.13635981812836206,-0.07322610645226937
brock jardine_kenny robertson,3.4,4.2,-0.8000000000000003,3.3333333333333437,4.4891351721561445,-1.1558018388228009,-0.1499999999999999,0.062635,-0.2126349999999999,-0.06499999999999995,0.05475300000000005,-0.119753,0.08459462157844315,0.033266653577569194,0.051327968000873955
brock jardine_rick story,-1.2,18.6,-19.8,-1.1977910865676344,22.857142857142843,-24.054933943710477,-0.019589999999999996,0.14999999999999947,-0.16958999999999946,-0.18006800000000012,0.7625199999999994,-0.9425879999999995,0.26368882095379015,0.6806631240195108,-0.41697430306572064
brock lesnar_cain velasquez,5.0,2.0,3.0,5.228329948240851,2.0000000000000018,3.228329948240849,-0.06061000000000005,0.25,-0.31061000000000005,0.027845999999999815,-0.020000000000000018,0.04784599999999983,0.03677174242540053,0.07483314773547882,-0.03806140531007829
brock lesnar_shane carwin,14.5,-17.0,31.5,16.982830240930504,-14.54545454545454,31.528284786385044,0.022989999999999844,0.050000000000000266,-0.027010000000000423,0.12334200000000006,-0.2600000000000007,0.38334200000000074,0.07452903061894744,0.1503329637837291,-0.07580393316478165
brogan walker_iasmin lucindo,-6.1,12.1,-18.2,-5.580139503487591,13.75142857142857,-19.33156807491616,-0.024691250000000053,0.2937500000000002,-0.31844125000000023,-0.043232452380939757,0.2300119047618998,-0.27324435714283957,0.03428649514653778,0.24953860264048358,-0.2152521074939458
brogan walker_juliana miller,24.4,-39.6,64.0,32.46153846153845,-28.374999999999993,60.836538461538446,0.10345249999999995,-0.06502625000000006,0.16847875,0.021057249999999694,-0.09525916666665957,0.11631641666665926,0.1489422730817736,0.1926252805169395,-0.0436830074351659
brogan walker_veronica hardy,-5.3,31.7,-37.0,-4.9230248688884926,46.50888888888889,-51.43191375777738,-0.012721428571400129,0.5,-0.5127214285714001,-0.023379599999999945,0.81409523809522,-0.8374748380952199,0.01751553510443218,0.5840092022385466,-0.5664936671341144
brok weaver_jalin turner,1.7,-0.6,2.3,1.8511111111111145,-0.5318278514154784,2.382938962526593,0.5166666666666,-0.04760000000000009,0.5642666666666001,0.3666666666666596,-0.02593866666668032,0.3926053333333399,0.4163865725233808,0.03605918122568335,0.38032739129769744
brok weaver_kazula vargas,-7.3,15.3,-22.6,-6.754897464456522,18.000000000000014,-24.754897464456537,0.060779999999999834,-0.3666666666667,0.42744666666669984,-0.03699199999997971,0.19333333333332048,-0.2303253333333002,0.05101196319819384,0.2613214283002536,-0.21030946510205978
brok weaver_roosevelt roberts,-6.0,22.5,-28.5,-5.643961927424157,29.032258064516125,-34.67621999194028,-0.019180000000000197,0.1166666666667,-0.1358466666667002,-0.04244799999999982,0.43666666666667986,-0.4791146666666797,0.024072037664752594,0.25985572920372907,-0.23578369153897646
bruna brasil_denise gomes,2.8,-7.6,10.399999999999999,2.9230769230769393,-7.08333333333333,10.00641025641027,0.08288499999999988,-0.15249999999999986,0.23538499999999973,0.048040726190480054,-0.15190476190475977,0.19994548809523982,0.08975921344278882,0.2255828024591078,-0.13582358901631897
bruna brasil_ketlen souza,-2.7,-0.5,-2.2,-2.465217391304342,-0.34799304013919397,-2.117224351165148,-0.06166666666670029,0.03030333333329982,-0.09197000000000011,0.44428056666668025,-0.3617709999999801,0.8060515666666603,0.27290294410254734,0.21561591334211938,0.05728703076042796
bruna brasil_loma lookboonmee,-26.2,33.7,-59.900000000000006,-20.671957987706634,50.66964285714284,-71.34160084484947,-0.05295000000000005,0.30500000000000016,-0.3579500000000002,-0.05130608333334008,0.16625000000000023,-0.2175560833333403,0.08847669712636451,0.27928661912988234,-0.19080992200351782
bruna brasil_molly mccann,-9.1,25.5,-34.6,-8.285714285714274,34.24363636363636,-42.52935064935063,-0.003763333333300034,0.058333333333400184,-0.06209666666670022,-0.050917866666660094,0.39133333333331954,-0.44225119999997964,0.03422899341974648,0.26531448844300803,-0.23108549502326156
bruna brasil_shauna bannon,11.7,-7.1,18.799999999999997,13.388649866830571,-6.505555555555553,19.894205422386122,-0.04499999999999993,0.02960874999999996,-0.07460874999999989,0.16615752380951987,-0.0878909880952401,0.25404851190475997,0.1091034082450833,0.055791463219903456,0.053311945025179844
brunno ferreira_dustin stoltzfus,-6.4,18.6,-25.0,-6.009415674328444,22.623574144486703,-28.632989818815147,-0.002454999999999874,-0.008333333333299997,0.005878333333300123,-0.0219903333333602,0.19333333333332048,-0.21532366666668068,0.02450748979678486,0.1653329973114829,-0.14082550751469805
brunno ferreira_gregory rodrigues,-3.5,2.1,-5.6,-3.2879342413151713,2.1739130434782705,-5.461847284793442,0.10083833333339998,-0.24333333333329987,0.34417166666669985,-0.019678066666679817,0.036866666666660386,-0.0565447333333402,0.057325045256654286,0.119695822817673,-0.06237077756101872
brunno ferreira_marvin vettori,-9.0,8.7,-17.7,-8.108532816510404,9.475669163480172,-17.584201979990574,-0.11580809523809998,0.14571499999999982,-0.2615230952380998,-0.0065036190476199796,0.005587333333339828,-0.012090952380959807,0.0395810779601174,0.049162322343658096,-0.009581244383540695
